@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute inputs-133 numeric
@attribute inputs-134 numeric
@attribute inputs-135 numeric
@attribute inputs-136 numeric
@attribute inputs-137 numeric
@attribute inputs-138 numeric
@attribute inputs-139 numeric
@attribute inputs-140 numeric
@attribute inputs-141 numeric
@attribute inputs-142 numeric
@attribute inputs-143 numeric
@attribute inputs-144 numeric
@attribute inputs-145 numeric
@attribute inputs-146 numeric
@attribute inputs-147 numeric
@attribute inputs-148 numeric
@attribute inputs-149 numeric
@attribute inputs-150 numeric
@attribute inputs-151 numeric
@attribute inputs-152 numeric
@attribute inputs-153 numeric
@attribute inputs-154 numeric
@attribute inputs-155 numeric
@attribute inputs-156 numeric
@attribute inputs-157 numeric
@attribute inputs-158 numeric
@attribute inputs-159 numeric
@attribute inputs-160 numeric
@attribute inputs-161 numeric
@attribute inputs-162 numeric
@attribute inputs-163 numeric
@attribute inputs-164 numeric
@attribute inputs-165 numeric
@attribute inputs-166 numeric
@attribute inputs-167 numeric
@attribute inputs-168 numeric
@attribute inputs-169 numeric
@attribute inputs-170 numeric
@attribute inputs-171 numeric
@attribute inputs-172 numeric
@attribute inputs-173 numeric
@attribute inputs-174 numeric
@attribute inputs-175 numeric
@attribute inputs-176 numeric
@attribute inputs-177 numeric
@attribute inputs-178 numeric
@attribute inputs-179 numeric
@attribute inputs-180 numeric
@attribute inputs-181 numeric
@attribute inputs-182 numeric
@attribute inputs-183 numeric
@attribute inputs-184 numeric
@attribute inputs-185 numeric
@attribute inputs-186 numeric
@attribute inputs-187 numeric
@attribute inputs-188 numeric
@attribute inputs-189 numeric
@attribute inputs-190 numeric
@attribute inputs-191 numeric
@attribute inputs-192 numeric
@attribute inputs-193 numeric
@attribute inputs-194 numeric
@attribute inputs-195 numeric
@attribute inputs-196 numeric
@attribute inputs-197 numeric
@attribute inputs-198 numeric
@attribute inputs-199 numeric
@attribute inputs-200 numeric
@attribute inputs-201 numeric
@attribute inputs-202 numeric
@attribute inputs-203 numeric
@attribute inputs-204 numeric
@attribute inputs-205 numeric
@attribute inputs-206 numeric
@attribute inputs-207 numeric
@attribute inputs-208 numeric
@attribute inputs-209 numeric
@attribute inputs-210 numeric
@attribute inputs-211 numeric
@attribute inputs-212 numeric
@attribute inputs-213 numeric
@attribute inputs-214 numeric
@attribute inputs-215 numeric
@attribute inputs-216 numeric
@attribute inputs-217 numeric
@attribute inputs-218 numeric
@attribute inputs-219 numeric
@attribute inputs-220 numeric
@attribute inputs-221 numeric
@attribute inputs-222 numeric
@attribute inputs-223 numeric
@attribute inputs-224 numeric
@attribute inputs-225 numeric
@attribute inputs-226 numeric
@attribute inputs-227 numeric
@attribute inputs-228 numeric
@attribute inputs-229 numeric
@attribute inputs-230 numeric
@attribute inputs-231 numeric
@attribute inputs-232 numeric
@attribute inputs-233 numeric
@attribute inputs-234 numeric
@attribute inputs-235 numeric
@attribute inputs-236 numeric
@attribute inputs-237 numeric
@attribute inputs-238 numeric
@attribute inputs-239 numeric
@attribute inputs-240 numeric
@attribute inputs-241 numeric
@attribute inputs-242 numeric
@attribute inputs-243 numeric
@attribute inputs-244 numeric
@attribute inputs-245 numeric
@attribute inputs-246 numeric
@attribute inputs-247 numeric
@attribute inputs-248 numeric
@attribute inputs-249 numeric
@attribute inputs-250 numeric
@attribute inputs-251 numeric
@attribute inputs-252 numeric
@attribute inputs-253 numeric
@attribute inputs-254 numeric
@attribute inputs-255 numeric
@attribute inputs-256 numeric
@attribute inputs-257 numeric
@attribute inputs-258 numeric
@attribute inputs-259 numeric
@attribute inputs-260 numeric
@attribute inputs-261 numeric
@attribute inputs-262 numeric
@attribute inputs-263 numeric
@attribute inputs-264 numeric
@attribute inputs-265 numeric
@attribute inputs-266 numeric
@attribute inputs-267 numeric
@attribute inputs-268 numeric
@attribute inputs-269 numeric
@attribute inputs-270 numeric
@attribute inputs-271 numeric
@attribute inputs-272 numeric
@attribute inputs-273 numeric
@attribute inputs-274 numeric
@attribute inputs-275 numeric
@attribute inputs-276 numeric
@attribute inputs-277 numeric
@attribute inputs-278 numeric
@attribute inputs-279 numeric
@attribute inputs-280 numeric
@attribute inputs-281 numeric
@attribute inputs-282 numeric
@attribute inputs-283 numeric
@attribute inputs-284 numeric
@attribute inputs-285 numeric
@attribute inputs-286 numeric
@attribute inputs-287 numeric
@attribute inputs-288 numeric
@attribute inputs-289 numeric
@attribute inputs-290 numeric
@attribute inputs-291 numeric
@attribute inputs-292 numeric
@attribute inputs-293 numeric
@attribute inputs-294 numeric
@attribute inputs-295 numeric
@attribute inputs-296 numeric
@attribute inputs-297 numeric
@attribute inputs-298 numeric
@attribute inputs-299 numeric
@attribute inputs-300 numeric
@attribute inputs-301 numeric
@attribute inputs-302 numeric
@attribute inputs-303 numeric
@attribute inputs-304 numeric
@attribute inputs-305 numeric
@attribute inputs-306 numeric
@attribute inputs-307 numeric
@attribute inputs-308 numeric
@attribute inputs-309 numeric
@attribute inputs-310 numeric
@attribute inputs-311 numeric
@attribute inputs-312 numeric
@attribute inputs-313 numeric
@attribute inputs-314 numeric
@attribute inputs-315 numeric
@attribute inputs-316 numeric
@attribute inputs-317 numeric
@attribute inputs-318 numeric
@attribute inputs-319 numeric
@attribute inputs-320 numeric
@attribute inputs-321 numeric
@attribute inputs-322 numeric
@attribute inputs-323 numeric
@attribute inputs-324 numeric
@attribute inputs-325 numeric
@attribute inputs-326 numeric
@attribute inputs-327 numeric
@attribute inputs-328 numeric
@attribute inputs-329 numeric
@attribute inputs-330 numeric
@attribute inputs-331 numeric
@attribute inputs-332 numeric
@attribute inputs-333 numeric
@attribute inputs-334 numeric
@attribute inputs-335 numeric
@attribute inputs-336 numeric
@attribute inputs-337 numeric
@attribute inputs-338 numeric
@attribute inputs-339 numeric
@attribute inputs-340 numeric
@attribute inputs-341 numeric
@attribute inputs-342 numeric
@attribute inputs-343 numeric
@attribute inputs-344 numeric
@attribute inputs-345 numeric
@attribute inputs-346 numeric
@attribute inputs-347 numeric
@attribute inputs-348 numeric
@attribute inputs-349 numeric
@attribute inputs-350 numeric
@attribute inputs-351 numeric
@attribute inputs-352 numeric
@attribute inputs-353 numeric
@attribute inputs-354 numeric
@attribute inputs-355 numeric
@attribute inputs-356 numeric
@attribute inputs-357 numeric
@attribute inputs-358 numeric
@attribute inputs-359 numeric
@attribute inputs-360 numeric
@attribute inputs-361 numeric
@attribute inputs-362 numeric
@attribute inputs-363 numeric
@attribute inputs-364 numeric
@attribute inputs-365 numeric
@attribute inputs-366 numeric
@attribute inputs-367 numeric
@attribute inputs-368 numeric
@attribute inputs-369 numeric
@attribute inputs-370 numeric
@attribute inputs-371 numeric
@attribute inputs-372 numeric
@attribute inputs-373 numeric
@attribute inputs-374 numeric
@attribute inputs-375 numeric
@attribute inputs-376 numeric
@attribute inputs-377 numeric
@attribute inputs-378 numeric
@attribute inputs-379 numeric
@attribute inputs-380 numeric
@attribute inputs-381 numeric
@attribute inputs-382 numeric
@attribute inputs-383 numeric
@attribute inputs-384 numeric
@attribute inputs-385 numeric
@attribute inputs-386 numeric
@attribute inputs-387 numeric
@attribute inputs-388 numeric
@attribute inputs-389 numeric
@attribute inputs-390 numeric
@attribute inputs-391 numeric
@attribute inputs-392 numeric
@attribute inputs-393 numeric
@attribute inputs-394 numeric
@attribute inputs-395 numeric
@attribute inputs-396 numeric
@attribute inputs-397 numeric
@attribute inputs-398 numeric
@attribute inputs-399 numeric
@attribute inputs-400 numeric
@attribute outputs-1 numeric

@data
62,'2023/12/05 06:16:45:191',2,-4280159,-4214106,-4082262,-4082260,-4081745,-4081230,-4147022,-4146507,-4343887,-4409422,-4541008,-4606801,-4803923,-4803922,-4869716,-4935251,-4934994,-5001044,-5132630,-5264731,-4215910,-4280931,-4149085,-4214363,-4214105,-4345177,-4476504,-4410709,-4608089,-4607316,-4804695,-4936280,-5001561,-5133145,-5133145,-5198681,-5067094,-5198424,-5330267,-5593440,-4216429,-4216170,-4215654,-4281443,-4412514,-4411999,-4609120,-4805984,-4805726,-4937312,-5134176,-5199711,-5265504,-5396833,-5331040,-5396574,-5462110,-5462110,-5527646,-5791075,-4020339,-4151152,-4282221,-4479340,-4610410,-4741481,-4807015,-4806757,-5003365,-5200744,-5266279,-5266277,-5331812,-5463396,-5594468,-5594210,-5593954,-5659746,-5725539,-5988710,-4021111,-4217974,-4414325,-4611187,-4676977,-4873840,-4873326,-5004396,-5069676,-5201004,-5266539,-5397866,-5398121,-5463913,-5661034,-5726312,-5791848,-5923177,-5988712,-6186091,-3889783,-4218233,-4415097,-4677497,-4677239,-4939894,-4939635,-5070706,-5070448,-5201520,-5267056,-5332847,-5398381,-5529709,-5727086,-5858412,-5989741,-6120813,-6252141,-6449520,-3824248,-4218490,-4481148,-4809597,-4940669,-5006203,-5005689,-5005687,-5005429,-5136500,-5267829,-5333621,-5464691,-5596018,-5793138,-5990001,-6187121,-6384241,-6450034,-6647414,-3824249,-4152955,-4546941,-4809599,-5006976,-5138049,-5203584,-5138047,-5269375,-5335168,-5532546,-5729668,-5993094,-6387080,-6518406,-6780549,-6845567,-6910586,-6976121,-7173757,-3890043,-4218749,-4612735,-4809856,-5006978,-5138563,-5401735,-5468043,-6455964,-6655143,-8628668,-8629440,-9550026,-10404048,-10009033,-10074054,-9215144,-8686740,-8357001,-8225415,-4087165,-4415871,-4810113,-5006979,-5204101,-5335687,-5467787,-6130087,-10339282,-10143448,-10009544,-10865109,-10338253,-11587802,-11060173,-11391455,-11456990,-11121851,-10331047,-10067617,-4284543,-4613250,-4941700,-5204871,-5469585,-6591662,-7248563,-6918318,-8893646,-11588833,-10208728,-11719391,-11390943,-12377577,-12049127,-12314094,-11524063,-11847374,-10857648,-10528682,-4416129,-4810628,-5139079,-5336201,-5866144,-7647431,-9095383,-9357785,-8042450,-10278121,-12447477,-12642802,-12970739,-12380657,-11525609,-10603478,-10931415,-12177625,-11317943,-10659755,-4810885,-5139336,-5533580,-5862030,-6059664,-6322580,-7179687,-7908036,-7648204,-8304589,-9683668,-10537174,-10603223,-10013401,-9422036,-10275029,-11524068,-12505820,-11515580,-10857393,-5008263,-5402249,-5796493,-6059664,-6322323,-6519702,-6717080,-6914973,-8037051,-9289426,-9880529,-10405072,-10405329,-10406357,-10472152,-11129309,-11918825,-12703456,-11647679,-11120565,-5336456,-5665419,-5993872,-6191250,-6453908,-6651286,-6782872,-6914458,-7177372,-7770795,-9418443,-10930903,-11193817,-11522269,-11850718,-12179427,-12311528,-12507879,-12438482,-11384507,-5664905,-5862284,-6190735,-6453907,-6651286,-6782872,-7045786,-7242652,-7374236,-7506077,-7769250,-8691124,-10666199,-11916779,-12376553,-12310501,-12310501,-12244964,-12507366,-12241103,-5862025,-6059148,-6322319,-6585235,-6782614,-7045529,-7177114,-7308699,-7506077,-7571869,-7835040,-7966627,-8230314,-9813466,-11391980,-12048103,-12047588,-12047330,-12244710,-12638952,-6190218,-6256268,-6519183,-6782355,-7045270,-7176856,-7308698,-7440027,-7637405,-7768990,-7966369,-8032162,-8229798,-8493743,-10143204,-10932200,-11522532,-11784931,-12113126,-12376297,-6453388,-6584718,-6716304,-6847888,-7111061,-7242647,-7374233,-7571611,-7703197,-7900576,-8032162,-8097955,-8163748,-8426921,-8757432,-10275563,-10932200,-11522791,-11850726,-12179431,-6847631,-6913423,-6979217,-7110802,-7242388,-7373974,-7505560,-7637146,-7703196,-7966367,-8097952,-8163746,-8229795,-8427175,-8493227,-9154250,-10472943,-11129066,-11719656,-12113640,0
61,'2023/12/05 06:16:45:092',2,-4280159,-4214106,-4082262,-4082260,-4081745,-4081230,-4147022,-4146507,-4344144,-4409422,-4541008,-4606801,-4803922,-4803922,-4869716,-4935251,-4934994,-5001044,-5132630,-5330267,-4215910,-4280931,-4149085,-4214363,-4279641,-4345176,-4476504,-4410453,-4608089,-4607317,-4804695,-4936280,-5001560,-5133145,-5133145,-5198681,-5067094,-5198424,-5330267,-5593440,-4216429,-4216169,-4150117,-4281443,-4412258,-4411998,-4609120,-4805984,-4805726,-5002848,-5134176,-5199711,-5331040,-5396833,-5396832,-5396574,-5462366,-5462110,-5527646,-5791075,-4085875,-4151152,-4282221,-4479340,-4610410,-4741481,-4807014,-4806757,-5003365,-5200744,-5266279,-5266277,-5331812,-5463140,-5528676,-5594210,-5593954,-5659490,-5725539,-5922918,-4021111,-4217974,-4414324,-4611187,-4676977,-4873839,-4873325,-5004396,-5069675,-5201004,-5266539,-5397866,-5398121,-5463913,-5661034,-5726312,-5791848,-5923177,-5988712,-6186091,-3889783,-4218233,-4415098,-4677497,-4742774,-4939893,-4939635,-5070706,-5070448,-5201520,-5267056,-5332847,-5398381,-5529709,-5726830,-5792876,-5989741,-6120813,-6252141,-6383984,-3824248,-4284026,-4481148,-4809597,-4940669,-5006203,-5005689,-5005687,-5005429,-5136500,-5267829,-5333621,-5399155,-5596018,-5793138,-5990258,-6187121,-6384241,-6449777,-6647413,-3824249,-4152955,-4546941,-4809599,-5006976,-5138049,-5203584,-5138047,-5269375,-5335168,-5532546,-5729668,-5993094,-6321543,-6518406,-6780549,-6845567,-6910586,-6976121,-7173757,-3890043,-4218749,-4612735,-4809856,-5006978,-5138563,-5401735,-5533835,-6456220,-6655143,-8694205,-8629185,-9615818,-10404047,-10074825,-10073798,-9149608,-8686739,-8291465,-8225415,-4087165,-4415871,-4810114,-5006979,-5204100,-5335687,-5467786,-6261417,-10404818,-10077655,-10075081,-10799573,-10403788,-11587802,-11060173,-11391712,-11456734,-11121850,-10331047,-10067360,-4284543,-4613250,-4941700,-5204871,-5469585,-6591405,-7182770,-6918318,-8959438,-11588833,-10142936,-11719647,-11325151,-12377834,-11983591,-12379630,-11458271,-11847374,-10857391,-10593962,-4416129,-4810373,-5139078,-5336200,-5866400,-7647687,-9095383,-9292249,-7977171,-10343915,-12447477,-12643059,-12905203,-12380657,-11525608,-10537941,-10931415,-12177368,-11252407,-10594218,-4810885,-5139336,-5533579,-5862030,-6059664,-6322580,-7245224,-7973828,-7648204,-8304589,-9683667,-10537174,-10603223,-10013401,-9422037,-10275286,-11524324,-12440284,-11450043,-10857392,-5008263,-5402250,-5796494,-6059664,-6322579,-6519702,-6717080,-6980509,-8102587,-9289683,-9880529,-10405072,-10405329,-10406357,-10472152,-11129309,-11918825,-12703456,-11581886,-11120565,-5336456,-5665419,-5993871,-6191250,-6453908,-6651286,-6782872,-6914458,-7177372,-7771051,-9418444,-10930904,-11193817,-11522269,-11850718,-12179426,-12311272,-12507879,-12438482,-11318971,-5664905,-5862284,-6190991,-6454164,-6651286,-6782872,-7045786,-7242652,-7374236,-7506077,-7769250,-8691380,-10666456,-11982315,-12376553,-12310500,-12310501,-12244964,-12573158,-12241103,-5862026,-6059148,-6322319,-6585235,-6782870,-7045529,-7177114,-7308699,-7506077,-7571869,-7835040,-7966627,-8230314,-9879259,-11391980,-12048102,-12047588,-12047330,-12244710,-12638951,-6190218,-6256268,-6519183,-6847891,-7045526,-7176856,-7308698,-7440027,-7571869,-7768990,-7966369,-8032162,-8229798,-8493744,-10143204,-10932199,-11588068,-11784931,-12113125,-12376297,-6453388,-6584718,-6716304,-6913681,-7111061,-7242903,-7374233,-7571612,-7703197,-7900576,-8032162,-8097954,-8163748,-8426921,-8757689,-10275564,-10997737,-11522791,-11850726,-12244967,-6847631,-6913424,-6979217,-7110802,-7242388,-7373974,-7505560,-7637146,-7703196,-8031903,-8097952,-8164002,-8229795,-8427175,-8493227,-9220043,-10472942,-11129066,-11719656,-12113640,0
60,'2023/12/05 06:16:44:993',2,-4280159,-4214106,-4082262,-4082260,-4081745,-4081230,-4147022,-4146507,-4343887,-4409422,-4541264,-4672593,-4803922,-4803922,-4869715,-4935251,-4934994,-5001044,-5132630,-5330267,-4215910,-4280931,-4149085,-4214363,-4279641,-4345176,-4476504,-4410453,-4608089,-4607317,-4870231,-4936024,-5001560,-5133145,-5132889,-5132889,-5067094,-5198424,-5330267,-5593440,-4216429,-4216169,-4150117,-4281443,-4412258,-4411998,-4609120,-4805984,-4805726,-5002848,-5134176,-5199711,-5331040,-5396833,-5396576,-5396574,-5462366,-5462110,-5527646,-5791075,-4085875,-4151152,-4282221,-4479340,-4610410,-4741481,-4807014,-4806757,-5003365,-5200744,-5266279,-5266276,-5331812,-5463140,-5528675,-5594210,-5593954,-5659490,-5725539,-5922918,-4021111,-4217974,-4414324,-4611187,-4742257,-4873840,-4873325,-5004396,-5069675,-5201004,-5266539,-5397866,-5398121,-5463913,-5661034,-5726312,-5791848,-5988713,-5988712,-6186091,-3889784,-4218489,-4415098,-4677497,-4742775,-4939894,-4939635,-5070706,-5070448,-5201520,-5267056,-5398383,-5398381,-5529708,-5726829,-5858412,-5989740,-6120813,-6252141,-6383984,-3824248,-4284026,-4546684,-4809598,-4940670,-5071740,-5005688,-5005431,-5005429,-5136500,-5267829,-5333621,-5464690,-5596018,-5793138,-5990001,-6187120,-6384241,-6449777,-6647413,-3889785,-4152955,-4546941,-4809599,-5006720,-5138049,-5203584,-5203583,-5269375,-5335168,-5532546,-5664131,-6058630,-6387079,-6518406,-6780549,-6845567,-6910586,-6976121,-7173757,-3890043,-4218749,-4612735,-4809856,-5072514,-5138563,-5401479,-5468043,-6455964,-6589607,-8628668,-8629184,-9615561,-10404047,-10074825,-10073798,-9215144,-8686995,-8291465,-8225415,-4087165,-4415871,-4810114,-5006979,-5204100,-5335687,-5467786,-6195625,-10339282,-10077655,-10075081,-10799573,-10338252,-11587802,-11060174,-11391711,-11391198,-11121851,-10331047,-10067360,-4284543,-4613250,-4941700,-5204871,-5469328,-6590892,-7116721,-6852525,-8959438,-11588832,-10142935,-11784927,-11325152,-12377577,-11983590,-12379630,-11458527,-11847375,-10857392,-10594218,-4416129,-4810373,-5139078,-5401737,-5866656,-7647945,-9095639,-9291993,-8042450,-10343914,-12447476,-12708338,-12905204,-12380657,-11525609,-10603478,-10931415,-12177625,-11318199,-10659755,-4810885,-5139592,-5533580,-5862030,-6059664,-6322580,-7245481,-7973828,-7648204,-8304589,-9683667,-10536918,-10603223,-10013401,-9422037,-10209750,-11524067,-12440284,-11450043,-10857392,-5008263,-5402250,-5796494,-6059664,-6322579,-6519702,-6717080,-6980509,-8037308,-9289682,-9880529,-10405072,-10405328,-10406357,-10406616,-11129308,-11918825,-12703713,-11647423,-11120565,-5336456,-5665420,-5993871,-6191250,-6453908,-6651286,-6782872,-6914458,-7111836,-7771051,-9418444,-10930648,-11193561,-11522269,-11785182,-12179170,-12245991,-12507880,-12438483,-11384251,-5664905,-5927820,-6190991,-6519700,-6651286,-6848408,-7045786,-7242652,-7374236,-7506077,-7703714,-8691124,-10600920,-11916779,-12376553,-12310500,-12310500,-12244964,-12507366,-12306640,-5862026,-6059148,-6322319,-6585235,-6782614,-7045529,-7177114,-7308699,-7506077,-7571869,-7835040,-7966627,-8230314,-9879002,-11391980,-12048103,-12047588,-12047330,-12179173,-12638951,-6190219,-6256268,-6584719,-6847891,-7045527,-7176856,-7308698,-7440027,-7571869,-7768990,-7966369,-8032162,-8229798,-8493743,-10077668,-10931944,-11522533,-11719395,-12113125,-12310761,-6453389,-6584974,-6716304,-6913681,-7111061,-7308439,-7374233,-7571611,-7703197,-7900832,-8032162,-8097954,-8163748,-8426921,-8757688,-10275564,-10932200,-11522791,-11850725,-12179430,-6847631,-6978960,-7044753,-7110802,-7307924,-7439767,-7505560,-7637146,-7703196,-8031903,-8163489,-8164002,-8229795,-8427175,-8493227,-9154506,-10472943,-11129066,-11719657,-12113640,0
59,'2023/12/05 06:16:44:893',2,-4280159,-4214106,-4082262,-4082260,-4081745,-4081230,-4147022,-4146507,-4343887,-4409422,-4541264,-4672593,-4803922,-4803922,-4869715,-4935251,-4934994,-5001044,-5132630,-5330267,-4215910,-4280931,-4149085,-4214363,-4279641,-4345176,-4476504,-4475989,-4608089,-4607317,-4870231,-5001817,-5001560,-5132889,-5132889,-5132889,-5067094,-5198424,-5330011,-5593440,-4216429,-4216169,-4150117,-4281443,-4412258,-4411998,-4609119,-4805984,-4805726,-5002848,-5134176,-5265247,-5265504,-5396833,-5396576,-5396574,-5462366,-5462110,-5527646,-5791075,-4085875,-4150896,-4282221,-4479340,-4610410,-4741481,-4807014,-4806757,-5003365,-5200744,-5266279,-5266276,-5331812,-5463140,-5528675,-5594210,-5593954,-5659746,-5725539,-5988710,-4021111,-4217974,-4414324,-4611187,-4742257,-4873840,-4873325,-5004396,-5069675,-5201004,-5266539,-5397866,-5463657,-5529448,-5661033,-5726312,-5791848,-5988713,-5988712,-6186091,-3889783,-4218489,-4415098,-4677497,-4742775,-4939894,-4939635,-5070706,-5070448,-5201520,-5267056,-5398383,-5398125,-5529708,-5726829,-5858412,-5989740,-6120813,-6252141,-6449520,-3824248,-4284026,-4546684,-4809598,-4940670,-5071740,-5071480,-5005431,-5005429,-5136500,-5267828,-5333621,-5464690,-5596018,-5793138,-5990001,-6187120,-6384241,-6449777,-6647413,-3889785,-4152955,-4546942,-4809599,-5006720,-5138049,-5203584,-5203327,-5269119,-5335167,-5532546,-5664131,-5992837,-6321543,-6583686,-6780548,-6845566,-6910586,-6976121,-7173757,-3890042,-4218749,-4612735,-4875393,-5072514,-5138563,-5401735,-5468042,-6324378,-6589093,-8562619,-8629184,-9418696,-10338511,-10009031,-10074055,-9215401,-8686995,-8291465,-8225415,-4087165,-4415871,-4810114,-5006979,-5204100,-5335687,-5467786,-5997989,-10273490,-10143448,-10009545,-10930901,-10272716,-11522010,-11125710,-11325661,-11456991,-11122109,-10331047,-10067617,-4284543,-4613250,-4941700,-5204871,-5469071,-6459562,-7116721,-6852269,-8762316,-11588575,-10208728,-11653341,-11390944,-12246247,-12114919,-12313838,-11524064,-11847632,-10857648,-10594218,-4416130,-4810373,-5139078,-5401993,-5800607,-7582152,-9095383,-9291993,-8107986,-10146537,-12447478,-12642802,-12970739,-12446193,-11656938,-10669271,-10865622,-12112345,-11318200,-10660012,-4810885,-5139592,-5533836,-5862286,-6059664,-6322580,-7245480,-7973828,-7648204,-8238797,-9618132,-10536918,-10603223,-10079194,-9422037,-10209493,-11458275,-12440798,-11515836,-10857392,-5008264,-5402250,-5796494,-6059664,-6322579,-6519702,-6717080,-6980509,-7971259,-9223890,-9880273,-10339536,-10405328,-10406357,-10406616,-11063772,-11853032,-12703714,-11647680,-11120565,-5336456,-5665420,-5993872,-6191250,-6453908,-6651286,-6782872,-6914458,-7177372,-7836331,-9352651,-10865367,-11193560,-11522269,-11784926,-12113634,-12311272,-12442599,-12438739,-11384507,-5664905,-5927820,-6190991,-6519700,-6651286,-6848664,-7045786,-7242652,-7374492,-7440541,-7703714,-8691123,-10535126,-11916779,-12442345,-12310501,-12244708,-12244708,-12507366,-12306897,-5862026,-6124684,-6322319,-6585235,-6848407,-7111065,-7242650,-7374236,-7506077,-7571870,-7835040,-7966883,-8230314,-9747672,-11326444,-12047847,-12113380,-12047074,-12179173,-12638952,-6190219,-6321804,-6584975,-6847891,-7045527,-7177112,-7308698,-7440027,-7637405,-7768990,-7966369,-8032162,-8229798,-8493487,-10077411,-10931945,-11588068,-11719396,-12113125,-12310760,-6453389,-6584974,-6716304,-6913681,-7111061,-7308439,-7374233,-7571611,-7703197,-7966369,-8032162,-8032418,-8229284,-8426921,-8757175,-10209771,-10932200,-11522791,-11850726,-12179431,-6847631,-6978960,-7044753,-7110802,-7308180,-7439767,-7505560,-7637146,-7768732,-8031903,-8163489,-8164002,-8229795,-8427175,-8558763,-9153992,-10407407,-11129066,-11719657,-12048104,0
